Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -6.000000e+000  1.000000e+000  1.000000e+000
 1001    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   40 -2.340000e-001 -9.610000e-001    1    1  5.357143e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -2.400000e-001 -9.600000e-001    1    1  5.238095e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -2.460000e-001 -9.590000e-001    1    1  5.119048e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -2.520000e-001 -9.580000e-001    1    1  5.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -2.580000e-001 -9.570000e-001    1    1  4.880952e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -2.640000e-001 -9.560000e-001    1    1  4.761905e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -2.700000e-001 -9.550000e-001    1    1  4.642857e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -2.760000e-001 -9.540000e-001    1    1  4.523810e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -2.820000e-001 -9.530000e-001    1    1  4.404762e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -2.880000e-001 -9.520000e-001    1    1  4.285715e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -2.940000e-001 -9.510000e-001    1    1  4.166667e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -3.000000e-001 -9.500000e-001    1    1  4.047619e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -3.060000e-001 -9.490000e-001    1    1  3.928572e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -3.120000e-001 -9.480000e-001    1    1  3.809524e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -3.180000e-001 -9.470000e-001    1    1  3.690476e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -3.240000e-001 -9.460000e-001    1    1  3.571429e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -3.300000e-001 -9.450000e-001    1    1  3.452381e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -3.360000e-001 -9.440000e-001    1    1  3.333333e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -3.420000e-001 -9.430000e-001    1    1  3.214286e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -3.480000e-001 -9.420000e-001    1    1  3.095239e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -3.540000e-001 -9.410000e-001    1    1  2.976190e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -3.600000e-001 -9.400000e-001    1    1  2.857143e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -3.660000e-001 -9.390000e-001    1    1  2.738096e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -3.720000e-001 -9.380000e-001    1    1  2.619047e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -3.780000e-001 -9.370000e-001    1    1  2.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -3.840000e-001 -9.360000e-001    1    1  2.380952e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -3.900000e-001 -9.350000e-001    1    1  2.261905e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -3.960000e-001 -9.340000e-001    1    1  2.142857e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -4.020000e-001 -9.330000e-001    1    1  2.023809e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -4.080000e-001 -9.320000e-001    1    1  1.904762e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -4.140000e-001 -9.310000e-001    1    1  1.785714e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -4.200000e-001 -9.300000e-001    1    1  1.666666e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -4.260000e-001 -9.290000e-001    1    1  1.547619e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -4.320000e-001 -9.280000e-001    1    1  1.428571e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -4.380000e-001 -9.270000e-001    1    1  1.309524e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -4.440000e-001 -9.260000e-001    1    1  1.190476e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -4.500000e-001 -9.250000e-001    1    1  1.071428e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -4.560000e-001 -9.240000e-001    1    1  9.523811e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -4.620000e-001 -9.230000e-001    1    1  8.333332e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -4.680000e-001 -9.220000e-001    1    1  7.142860e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -4.740000e-001 -9.210000e-001    1    1  5.952381e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -4.800000e-001 -9.200000e-001    1    1  4.761903e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -4.860000e-001 -9.190000e-001    1    1  3.571430e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -4.920000e-001 -9.180000e-001    1    1  2.380951e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -4.980000e-001 -9.170000e-001    1    1  1.190479e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -5.040000e-001 -9.160000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -5.100000e-001 -9.150000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -5.160000e-001 -9.140000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -5.220000e-001 -9.130000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -5.280000e-001 -9.120000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -5.340000e-001 -9.110000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -5.400000e-001 -9.100000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -5.460000e-001 -9.090000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -5.520000e-001 -9.080000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -5.580000e-001 -9.070000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -5.640000e-001 -9.060000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -5.700000e-001 -9.050000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -5.760000e-001 -9.040000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -5.820000e-001 -9.030000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -5.880000e-001 -9.020000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -5.940000e-001 -9.010000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -6.000000e-001 -9.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -6.060000e-001 -8.990000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -6.120000e-001 -8.980000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -6.180000e-001 -8.970000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -6.240000e-001 -8.960000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -6.300000e-001 -8.950000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -6.360000e-001 -8.940000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -6.420000e-001 -8.930000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -6.480000e-001 -8.920000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -6.540000e-001 -8.910000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -6.600000e-001 -8.900000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -6.660000e-001 -8.890000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -6.720000e-001 -8.880000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -6.780000e-001 -8.870000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -6.840000e-001 -8.860000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -6.900000e-001 -8.850000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -6.960000e-001 -8.840000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -7.020000e-001 -8.830000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -7.080000e-001 -8.820000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -7.140000e-001 -8.810000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -7.200000e-001 -8.800000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -7.260000e-001 -8.790000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -7.320000e-001 -8.780000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -7.380000e-001 -8.770000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -7.440000e-001 -8.760000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -7.500000e-001 -8.750000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -7.560000e-001 -8.740000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -7.620000e-001 -8.730000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -7.680000e-001 -8.720000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -7.740000e-001 -8.710000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -7.800000e-001 -8.700000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -7.860000e-001 -8.690000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -7.920000e-001 -8.680000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -7.980000e-001 -8.670000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -8.040000e-001 -8.660000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -8.100000e-001 -8.650000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -8.160000e-001 -8.640000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -8.220000e-001 -8.630000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -8.280000e-001 -8.620000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -8.340000e-001 -8.610000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -8.400000e-001 -8.600000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -8.460000e-001 -8.590000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -8.520000e-001 -8.580000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -8.580000e-001 -8.570000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -8.640000e-001 -8.560000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -8.700000e-001 -8.550000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -8.760000e-001 -8.540000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -8.820000e-001 -8.530000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -8.880000e-001 -8.520000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -8.940000e-001 -8.510000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -9.000000e-001 -8.500000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -9.060000e-001 -8.490000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -9.120000e-001 -8.480000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -9.180000e-001 -8.470000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -9.240000e-001 -8.460000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -9.300000e-001 -8.450000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -9.360000e-001 -8.440000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -9.420000e-001 -8.430000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -9.480000e-001 -8.420000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -9.540000e-001 -8.410000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -9.600000e-001 -8.400000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -9.660000e-001 -8.390000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -9.720000e-001 -8.380000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -9.780000e-001 -8.370000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -9.840000e-001 -8.360000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -9.900000e-001 -8.350000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -9.960000e-001 -8.340000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -1.002000e+000 -8.330000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -1.008000e+000 -8.320000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -1.014000e+000 -8.310000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -1.020000e+000 -8.300000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -1.026000e+000 -8.290000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -1.032000e+000 -8.280000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -1.038000e+000 -8.270000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -1.044000e+000 -8.260000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -1.050000e+000 -8.250000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -1.056000e+000 -8.240000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -1.062000e+000 -8.230000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -1.068000e+000 -8.220000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -1.074000e+000 -8.210000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -1.080000e+000 -8.200000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -1.086000e+000 -8.190000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -1.092000e+000 -8.180000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -1.098000e+000 -8.170000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -1.104000e+000 -8.160000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -1.110000e+000 -8.150000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -1.116000e+000 -8.140000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -1.122000e+000 -8.130000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -1.128000e+000 -8.120000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -1.134000e+000 -8.110000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -1.140000e+000 -8.100000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -1.146000e+000 -8.090000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -1.152000e+000 -8.080000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -1.158000e+000 -8.070000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -1.164000e+000 -8.060000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -1.170000e+000 -8.050000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -1.176000e+000 -8.040000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -1.182000e+000 -8.030000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -1.188000e+000 -8.020000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -1.194000e+000 -8.010000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -1.200000e+000 -8.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  202 -1.206000e+000 -7.990000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  203 -1.212000e+000 -7.980000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  204 -1.218000e+000 -7.970000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  205 -1.224000e+000 -7.960000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  206 -1.230000e+000 -7.950000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  207 -1.236000e+000 -7.940000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  208 -1.242000e+000 -7.930000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  209 -1.248000e+000 -7.920000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  210 -1.254000e+000 -7.910000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  211 -1.260000e+000 -7.900000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  212 -1.266000e+000 -7.890000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  213 -1.272000e+000 -7.880000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  214 -1.278000e+000 -7.870000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  215 -1.284000e+000 -7.860000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  216 -1.290000e+000 -7.850000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  217 -1.296000e+000 -7.840000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  218 -1.302000e+000 -7.830000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  219 -1.308000e+000 -7.820000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  220 -1.314000e+000 -7.810000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  221 -1.320000e+000 -7.800000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  222 -1.326000e+000 -7.790000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  223 -1.332000e+000 -7.780000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  224 -1.338000e+000 -7.770000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  225 -1.344000e+000 -7.760000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  226 -1.350000e+000 -7.750000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  227 -1.356000e+000 -7.740000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  228 -1.362000e+000 -7.730000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  229 -1.368000e+000 -7.720000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  230 -1.374000e+000 -7.710000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  231 -1.380000e+000 -7.700000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  232 -1.386000e+000 -7.690000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  233 -1.392000e+000 -7.680000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  234 -1.398000e+000 -7.670000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  235 -1.404000e+000 -7.660000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  236 -1.410000e+000 -7.650000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  237 -1.416000e+000 -7.640000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
